plec,wynagrodzenie_brutto,rok_rozpoczecia,rok_zakonczenia,absence,emerytura_urealniona,emerytura_nominalna,stopa_zastapienia
m,19922,2034,2063,True,2776.879175379741,7144.648646085879,0.14564012433092202
m,9561,2029,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,5610,2024,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,6425,2024,2045,True,2238.716518488004,3693.12,0.159521339227325
m,4593,2028,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,6032,2028,2050,False,2313.6098054841045,4318.21,0.15033116156332627
m,16347,2039,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,24499,2027,2063,False,5206.109235169399,13394.828852552315,0.27304695249722033
k,40402,2026,2061,False,6465.392876189276,15833.286935104523,0.3496176188167077
k,4635,2027,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,8207,2025,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,4596,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,24909,2025,2057,True,5032.283842563862,11164.668421423214,0.29004570521968437
k,26685,2035,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,10582,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,14013,2049,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,25016,2034,2061,False,3466.2588417469124,8488.621168690635,0.18743875053857395
k,19861,2032,2049,False,2298.629535474335,4185.61,0.15207609018305693
k,13784,2025,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,9369,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,5217,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,35244,2029,2055,True,5189.652286663846,10959.007649218403,0.3091898253009134
k,7177,2024,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,4636,2032,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,11124,2025,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,16196,2038,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,16697,2030,2063,True,2889.2810229007837,7433.848015950053,0.15153531026235575
m,19799,2040,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,5143,2037,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,9920,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,17733,2026,2041,True,2178.8410814519766,3256.3,0.16778936748308737
k,32922,2037,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,7173,2036,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,4911,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,6887,2040,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,19576,2031,2057,True,2792.8177713401656,6196.169642645789,0.16096961645663485
m,8168,2032,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,5621,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,5843,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,15412,2025,2063,True,3500.7357271487513,9007.063395135814,0.1836045266470489
m,4909,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,7996,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,7628,2032,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,10638,2030,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,4701,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,11873,2025,2048,True,2283.655199226147,4056.92,0.1538653505616367
k,5659,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,8857,2026,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,43265,2036,2054,True,3986.3887174018855,8212.752765171252,0.24156291958360546
k,18448,2047,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,6804,2036,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,18763,2046,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,12174,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13007,2036,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,18984,2032,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,16133,2033,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,24111,2032,2055,False,3201.837077725229,6761.331027227399,0.19075949447477406
m,35160,2029,2050,True,4503.311653204317,8405.1534393953,0.29261116982784124
m,24907,2024,2061,True,5692.403774039787,13940.291646741574,0.30781805389621436
k,6997,2033,2046,True,2253.697880494916,3810.78,0.15757905562063723
k,6489,2029,2049,True,2298.629535474335,4185.61,0.15207609018305693
m,5464,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,17409,2032,2047,True,2268.6937823038925,3932.04,0.1557004309832786
k,18327,2028,2063,False,3109.1095335245163,7999.446074635536,0.16306474658158043
m,5068,2026,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,11550,2032,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,12082,2024,2062,False,2524.1758892403454,6336.065254148231,0.13441201087394342
m,7267,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,7600,2024,2043,False,2208.7485578983856,3468.11,0.1635517522543064
k,9689,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,8575,2028,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,11420,2027,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,9473,2041,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,5923,2026,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,11260,2042,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,10384,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,8807,2027,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,6025,2033,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,11343,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,18133,2031,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,21102,2028,2062,False,4167.493499318144,10461.04230314358,0.2219184423459572
m,7074,2037,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,30780,2025,2063,True,6625.140909532764,17045.863734041803,0.34747149041595604
k,13442,2024,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,9031,2025,2053,False,2358.4965625558334,4740.46,0.14539013835258902
m,10962,2025,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,21317,2028,2057,True,3635.817405999582,8066.455917189107,0.2095575799309197
k,12474,2024,2060,False,2519.3100603777166,6019.132691406784,0.1383711209447462
k,10014,2034,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6179,2025,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,5597,2024,2052,True,2343.5449463207156,4595.52,0.1469966183407991
m,12682,2034,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,16261,2038,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,16171,2028,2053,False,2630.1408948471767,5286.451506580089,0.162135724367663
k,9483,2028,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,17129,2031,2063,True,2809.59119841648,7228.813601180911,0.1473557852586378
k,15899,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,17403,2026,2057,False,3497.0701256826487,7758.630002042874,0.2015606039999406
m,11442,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,10516,2031,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,19631,2040,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,10652,2031,2046,True,2253.697880494916,3810.78,0.15757905562063723
m,25202,2030,2063,False,4559.888700020094,11732.164264023364,0.2391543582789396
m,34703,2025,2043,False,4560.56356681752,7160.858602558579,0.33769718148898953
m,11133,2026,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,10280,2026,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,20634,2030,2050,False,2313.6098054841045,4318.21,0.15033116156332627
k,33017,2029,2056,True,2542.6809895847377,5503.623431214854,0.14898523746593131
k,11960,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,14981,2025,2062,True,3344.9198086127158,8396.257276524988,0.1781165090769598
m,5406,2027,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,8112,2033,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,11354,2035,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,5233,2041,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,17699,2041,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,4694,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,16427,2033,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,8160,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,12107,2041,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6131,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,15775,2029,2061,True,2764.7863025348643,6770.764852279592,0.14950646034042975
m,12532,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,20031,2027,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,23753,2030,2060,True,3854.6467328604426,9209.517529615252,0.21171343601586515
m,10494,2035,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,6480,2024,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,7196,2028,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,7846,2026,2049,False,2298.629535474335,4185.61,0.15207609018305693
k,30089,2025,2060,False,5433.5238316519035,12981.7688735504,0.29843201719797186
m,6022,2031,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,11530,2024,2043,False,2208.7485578983856,3468.11,0.1635517522543064
k,21554,2026,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,8487,2043,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,35696,2036,2048,True,2283.655199226147,4056.92,0.1538653505616367
m,24113,2024,2061,False,5792.576902716878,14185.608508362266,0.31323493905511696
m,15617,2041,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,4753,2033,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,11314,2032,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,6286,2031,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,5178,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6663,2027,2044,False,2223.7460049873025,3578.95,0.1615127625747272
m,9540,2024,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,16894,2027,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,13455,2026,2060,True,2736.511971450847,6538.0712469017335,0.15030076484972235
k,5906,2029,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,17530,2028,2058,True,3054.2187936328446,6945.519114938738,0.17319559302997167
k,12211,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,8683,2037,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,21278,2028,2052,False,3376.227904158385,6620.535647279467,0.2117706705127592
k,15700,2028,2053,False,2358.4965625558334,4740.46,0.14539013835258902
m,7290,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,31882,2037,2054,True,2764.424255301304,5695.263195915628,0.16751562414453702
m,11236,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,10555,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,11168,2024,2060,True,2563.4049743549604,6124.484209038324,0.14079299936731662
m,14014,2027,2059,True,2639.825294654165,6153.236634323935,0.14731015805664208
m,4842,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,6823,2037,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,15664,2024,2060,False,3163.578065236214,7558.41706575243,0.17375703370839374
m,17940,2032,2058,False,2585.6304197413965,5879.914543751506,0.14662335089975198
m,6784,2028,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,6440,2027,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,10958,2033,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,5542,2032,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,8016,2025,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,21041,2034,2062,False,2991.11560524316,7508.154934173525,0.15927648503851313
m,5421,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,10082,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,13651,2029,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,18384,2026,2060,False,3289.9380894295928,7860.316289857971,0.1806972585204288
k,18432,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,5404,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,23182,2026,2059,False,4839.221505974752,11279.865797358781,0.2700430541217435
k,14501,2027,2051,False,2328.5984421532407,4454.84,0.14864435152865602
k,4904,2041,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,19916,2026,2062,False,4391.815154218538,11024.12376249274,0.23386353890054273
m,4899,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,12212,2033,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,13364,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,4674,2024,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,9923,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,13365,2030,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,17680,2029,2056,True,2777.9479954251897,6012.857979803169,0.1627704157390276
k,15653,2029,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,21109,2028,2063,False,3581.0658123625813,9213.745140474795,0.18781763166860818
k,19797,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,11452,2026,2047,False,2268.6937823038925,3932.04,0.1557004309832786
m,22445,2032,2063,True,3488.7709724863985,8976.27920799615,0.1829770062377838
k,9991,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,13002,2038,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,13465,2028,2061,True,2493.744040437673,6107.001645695609,0.13484978717489018
m,7167,2026,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,13757,2028,2046,False,2253.697880494916,3810.78,0.15757905562063723
k,5233,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,22492,2029,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,9683,2026,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,20957,2032,2059,False,3098.1466302039144,7221.549616212551,0.17288586131143255
k,4939,2036,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,16275,2029,2042,True,2193.8504864298798,3360.7,0.16566507822347407
k,14304,2046,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,25991,2026,2062,False,4786.132802744457,12013.921011793944,0.2548608981920953
m,5196,2031,2050,True,2313.6098054841045,4318.21,0.15033116156332627
k,13279,2038,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,27305,2027,2062,True,5405.022107298214,13567.42726128401,0.287816666563087
m,15248,2029,2059,True,2562.1050108593145,5972.076427076515,0.14297313343868284
m,7709,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,16258,2036,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,8082,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,14733,2032,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,9363,2027,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,39635,2024,2060,False,8019.393034414546,19159.92459119836,0.4404588466185308
k,7211,2036,2046,True,2253.697880494916,3810.78,0.15757905562063723
k,6129,2024,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,7030,2035,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,5059,2030,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,6691,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,9860,2029,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,4549,2037,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,11963,2030,2048,True,2283.655199226147,4056.92,0.1538653505616367
k,8457,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,28011,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,5202,2024,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,23415,2041,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,20128,2030,2058,False,2744.8204880943563,6241.924516631923,0.15565054251757257
m,7913,2052,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,34551,2031,2063,False,4931.6130897970825,12688.576117187291,0.258650340251779
m,12375,2028,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,4938,2025,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,14370,2035,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,11921,2029,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,9394,2024,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,37492,2028,2060,False,5592.839739719252,13362.40625740841,0.30718231797687007
k,10459,2027,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,26200,2049,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,8997,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,8569,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,5007,2025,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,12708,2027,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,9116,2030,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,10259,2039,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,7077,2024,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,9366,2036,2049,True,2298.629535474335,4185.61,0.15207609018305693
m,23675,2031,2045,False,2322.669822268751,3831.6143661684127,0.16550349165308553
m,5675,2028,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,6016,2045,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,6489,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,5616,2024,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,5627,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,20747,2024,2048,False,3945.2147494552523,7008.685298368901,0.26581589491775043
k,14165,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,27264,2044,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,13107,2038,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,10601,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,30843,2026,2062,False,6531.088487283293,16394.025080596504,0.3477795428255996
m,10908,2024,2061,False,2661.766435545699,6518.476531168755,0.14393563714726987
m,9405,2032,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,5423,2037,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,40590,2033,2063,True,5835.241693090648,15013.52742739436,0.3060433213002452
k,6833,2025,2051,False,2328.5984421532407,4454.84,0.14864435152865602
k,43208,2025,2054,True,3406.7241813830697,7018.528654442037,0.20643702804961517
m,6106,2026,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,10723,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,10534,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,5442,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,30274,2032,2050,True,2313.6098054841045,4318.21,0.15033116156332627
k,11355,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,21378,2032,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,11782,2026,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,25947,2034,2061,True,3438.447334710612,8420.512767633503,0.18593483684733567
k,32125,2027,2059,False,5118.416194422545,11930.647873181977,0.28562295396098925
k,8303,2029,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,10418,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7297,2027,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7676,2029,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,9228,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,18039,2040,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,19007,2027,2041,False,2198.2796348074125,3285.3511142965617,0.16928630206912026
k,15522,2045,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,7591,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,14236,2037,2047,False,2268.6937823038925,3932.04,0.1557004309832786
k,15380,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5931,2044,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,15138,2032,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,6185,2030,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,7521,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,10276,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,16102,2035,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,5679,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,37823,2024,2056,True,3468.6905488698485,7507.9676367546945,0.20324361854123332
m,6801,2036,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,13052,2042,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,4608,2025,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,16082,2044,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,15224,2024,2061,False,3126.829720751126,7657.3834125677295,0.1690840421222248
k,5422,2029,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,20260,2027,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,6474,2024,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,7553,2025,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,11252,2033,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,9080,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,11932,2026,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,9638,2042,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6881,2030,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,20009,2029,2062,False,3151.8059976536883,7911.512250265394,0.16783322582036186
m,10942,2028,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,15442,2026,2059,True,3082.9057730816294,7186.024310589769,0.1720353758356895
m,10799,2027,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,26690,2028,2051,True,3938.6477043530736,7535.0240821408115,0.25142064999924296
m,24373,2026,2058,False,4979.871370047529,11324.595298380958,0.28239357866122855
k,6000,2025,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,10443,2024,2049,False,2298.629535474335,4185.61,0.15207609018305693
k,8964,2027,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,15944,2028,2056,False,2782.5017862254526,6022.714642849708,0.16303723946033843
k,7184,2026,2052,False,2343.5449463207156,4595.52,0.1469966183407991
m,6315,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,41987,2029,2050,True,2512.3024958858177,4689.057651399909,0.16324159394108925
m,12838,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,12100,2024,2060,False,2903.9897888260734,6938.209055067174,0.15949935206931815
k,9989,2024,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,5060,2041,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,21023,2026,2061,False,4552.914794700356,11149.764247282976,0.24619992314166964
m,13444,2031,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,18925,2033,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,14182,2024,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,4629,2024,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,13901,2029,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,4964,2042,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,13021,2032,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,6465,2032,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,8427,2025,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,5743,2025,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,22734,2041,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,23640,2027,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,13949,2026,2063,True,2994.893645957563,7705.579350544043,0.15707441894568575
m,14534,2027,2062,False,3031.567459391685,7609.695238329381,0.16143054057911932
k,16184,2028,2047,False,2268.6937823038925,3932.04,0.1557004309832786
k,5850,2033,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,23064,2029,2060,True,3958.9757426878027,9458.780279599989,0.21744362471471188
k,4975,2027,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,11048,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5742,2026,2049,True,2298.629535474335,4185.61,0.15207609018305693
k,32982,2034,2056,False,3333.9449200796394,7216.3112304256065,0.19534836562313754
k,47606,2030,2060,False,6012.626725961932,14365.360840911168,0.33023878758653274
k,10019,2039,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,6314,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7628,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,9891,2025,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,16677,2026,2058,False,2872.793112415053,6532.943716127794,0.16290748645591482
k,9932,2042,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,13625,2030,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,7188,2027,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,8095,2032,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,24259,2030,2052,True,3222.19440763002,6318.4872419022395,0.2021090665668111
m,6450,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,11642,2032,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,12265,2038,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,8476,2025,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,9876,2025,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,13686,2041,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,5575,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,6788,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,8045,2024,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,8180,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7638,2030,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,5437,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,7741,2037,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,9477,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,22231,2048,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,5096,2037,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,5640,2027,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,9609,2024,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,6631,2030,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,31747,2036,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,4914,2029,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,4595,2025,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,5825,2032,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,4598,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,8994,2028,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,4985,2028,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,6627,2032,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,9305,2032,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,18644,2033,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,9684,2030,2057,False,2418.2813943666365,5365.22,0.13938246617093747
